Date,HDFC_Adj_Close,HDFC_Returns,HDFC_Close,HDFC_High,HDFC_Low,HDFC_Open,HDFC_Volume,ICICI_Adj_Close,ICICI_Returns,ICICI_Close,ICICI_High,ICICI_Low,ICICI_Open,ICICI_Volume,TCS_Adj_Close,TCS_Returns,TCS_Close,TCS_High,TCS_Low,TCS_Open,TCS_Volume,INFY_Adj_Close,INFY_Returns,INFY_Close,INFY_High,INFY_Low,INFY_Open,INFY_Volume,RELIANCE_Adj_Close,RELIANCE_Returns,RELIANCE_Close,RELIANCE_High,RELIANCE_Low,RELIANCE_Open,RELIANCE_Volume,NIFTY50_Adj_Close,NIFTY_Returns,NIFTY50_Close,NIFTY50_High,NIFTY50_Low,NIFTY50_Open,Set_Type
26-07-2023,822.8395386,-0.003483621,845.3499756,849.7999878,844,849.7999878,24794358,972.3764038,0.001757822,996.4500122,997.75,990,993.0999756,12780537,3204.673096,-0.003196995,3388.300049,3420.850098,3385,3400.350098,1066803,1253.694458,0.010620581,1348.849976,1350,1339.400024,1343,5528885,1249.406494,0.016121617,1263.099976,1273.5,1242.5,1242.5,12911012,19778.30078,0.004952057,19778.30078,19825.59961,19716.69922,19733.34961,Train
27-07-2023,814.2982178,-0.010434551,836.5750122,851.5,833.7249756,849.9500122,59741302,966.3261719,-0.006241547,990.25,1006.5,987.2000122,1002.549988,25932395,3212.807129,0.002534963,3396.899902,3411.649902,3385.050049,3394.949951,1701769,1257.691162,0.00318287,1353.150024,1363.800049,1347.050049,1358.599976,9191861,1237.783813,-0.009346101,1251.349976,1268.824951,1245.175049,1267.025024,17226898,19659.90039,-0.006004368,19659.90039,19867.55078,19603.55078,19850.90039,Train
28-07-2023,799.868042,-0.017879893,821.75,834.4500122,820.5499878,830.75,41015684,972.1324463,0.005990628,996.2000122,998.7000122,977.0499878,988,12584130,3173.555908,-0.012292353,3355.399902,3393.699951,3331,3385,2599831,1245.933594,-0.009392505,1340.5,1363.849976,1336,1353.849976,6122735,1250.222534,0.00999903,1263.925049,1271.425049,1250.275024,1256.025024,20827852,19646.05078,-0.000704708,19646.05078,19695.90039,19563.09961,19659.75,Train
31-07-2023,803.6154785,0.004674128,825.5999756,828.4000244,819.3499756,825.0250244,34565006,974.1816406,0.002105719,998.2999878,999.4000244,988.5999756,996,14303116,3236.026611,0.019493526,3421.449951,3426.649902,3360.899902,3364.399902,2743678,1260.061279,0.01127523,1355.699951,1357.5,1333.25,1348.75,7902180,1260.806519,0.008430048,1274.625,1276.949951,1258.974976,1263.925049,8551174,19753.80078,0.005469577,19753.80078,19772.75,19597.59961,19666.34961,Train
01-08-2023,808.9934082,0.006669875,831.125,833.7249756,825,827.2249756,35394188,970.5222778,-0.003763418,994.5499878,1003.700012,990.4500122,1001.650024,15508569,3264.96875,0.008903969,3452.050049,3460,3415,3415,1956167,1268.891235,0.006983122,1365.199951,1369,1357,1362,6064652,1242.976807,-0.014242457,1256.599976,1279.5,1252.650024,1277.5,9536632,19733.55078,-0.001025645,19733.55078,19795.59961,19704.59961,19784,Train
02-08-2023,798.407959,-0.013171075,820.25,825.75,816.5750122,821,28116322,963.105896,-0.007670987,986.9500122,994.0999756,977.5,985.25,15787996,3254.186279,-0.003307938,3440.649902,3446.399902,3413.600098,3434.949951,1914899,1261.130249,-0.006135134,1356.849976,1371.949951,1348.449951,1369.300049,7419145,1229.69751,-0.010740941,1243.175049,1256,1231.800049,1254.599976,12748214,19526.55078,-0.010545154,19526.55078,19678.25,19423.55078,19655.40039,Train
03-08-2023,792.6407471,-0.007249605,814.3250122,825.6749878,811.5,820,57673946,941.6862183,-0.022491253,965,983,960.0499878,976.5499878,30994707,3215.69165,-0.011899787,3399.949951,3433.25,3368,3420,2026351,1268.054565,0.005475546,1364.300049,1366.550049,1349,1350,6503741,1224.529053,-0.004211889,1237.949951,1250.449951,1229.025024,1237.650024,10168350,19381.65039,-0.007448356,19381.65039,19537.65039,19296.44922,19463.75,Train
04-08-2023,804.1021729,0.014356253,826.0999756,828.25,814.625,817.5750122,37388304,947.0533447,0.005683304,970.5,976,961.25,968.6500244,20582882,3256.928955,0.012742246,3443.550049,3471,3401.25,3401.25,2248493,1281.113525,0.010245754,1378.349976,1385.900024,1362,1368.900024,5712345,1241.171753,0.013499572,1254.775024,1258,1235.800049,1249.400024,22885610,19517,0.006959118,19517,19538.84961,19436.44922,19462.80078,Train
07-08-2023,803.6398315,-0.000575144,825.625,831.5499878,823.7750244,831.5499878,28300918,952.0789185,0.005292507,975.6500244,981.5,968.2000122,970.9500122,16686062,3295.234131,0.011692509,3484.050049,3488,3441.25,3453.949951,1853889,1294.72998,0.010572523,1393,1395,1377,1387.900024,3729093,1248.244263,0.005682079,1261.925049,1264.199951,1252.5,1260.5,5982870,19597.30078,0.004105961,19597.30078,19620.44922,19524.80078,19576.84961,Train
08-08-2023,802.9828491,-0.000817843,824.9500122,827.7999878,821.0250244,825.8499756,43773828,956.2261963,0.004346563,979.9000244,986.5999756,972.2999878,975.75,23784778,3282.513184,-0.003867878,3470.600098,3489.949951,3456.600098,3484.050049,1634225,1292.127563,-0.00201203,1390.199951,1393.550049,1384.400024,1392.849976,4161877,1240.726563,-0.006040828,1254.324951,1267.224976,1249.775024,1264,9844072,19570.84961,-0.001350647,19570.84961,19634.40039,19533.09961,19627.19922,Train
09-08-2023,803.2747803,0.000363492,825.25,827.25,815.5499878,826.5,33361236,957.0133057,0.000822803,972.7000122,975.2999878,963.5999756,974.9500122,19317331,3274.852051,-0.002336651,3462.5,3467,3425.050049,3464.899902,1794589,1296.03125,0.003016577,1394.400024,1396,1382.5,1384,4090828,1248.911865,0.006575518,1262.599976,1264.5,1240.550049,1252.425049,11486586,19632.55078,0.003147748,19632.55078,19645.5,19467.5,19578.80078,Train
10-08-2023,796.1448364,-0.008915723,817.9249878,827.125,815.5,823.5250244,50781118,948.552002,-0.008880682,964.0999756,973.6500244,959.4500122,971.5499878,24858441,3255.557617,-0.005909121,3442.100098,3464.899902,3430.050049,3450,1096701,1291.10498,-0.003808285,1389.099976,1395.800049,1385.599976,1391.599976,3873025,1254.47583,0.004445156,1268.224976,1275,1254.224976,1262.474976,15470598,19543.09961,-0.00456668,19543.09961,19623.59961,19495.40039,19605.55078,Train
11-08-2023,787.8469238,-0.010477313,809.4000244,819.2000122,808.0999756,819.2000122,28225822,937.4833984,-0.011737564,952.8499756,963.5,950,963.4000244,17162177,3261.894531,0.001944599,3448.800049,3466.649902,3414,3438.100098,1679974,1275.071899,-0.012495857,1371.849976,1396.849976,1367.050049,1392,5783517,1259.767822,0.004209616,1273.574951,1279.425049,1256.175049,1266.224976,22179330,19428.30078,-0.005891457,19428.30078,19557.75,19412.75,19554.25,Train
14-08-2023,784.0020752,-0.004892145,805.4500122,807.5,800.125,805.5,31304410,944.0753174,0.007006899,959.5499878,962.9000244,946,949,19026691,3262.887695,0.000304428,3449.850098,3455,3411,3440.699951,1190425,1295.241211,0.015694373,1393.550049,1395,1365.599976,1371.849976,4304135,1274.654785,0.011747949,1288.625,1291.150024,1262.5,1269.5,9575812,19434.55078,0.000321644,19434.55078,19465.84961,19257.90039,19383.94922,Train
16-08-2023,781.7145996,-0.002921956,803.0999756,804.8250122,790.6500244,791.5499878,34137542,941.074585,-0.00318355,956.5,959.7999878,946.5999756,954.4500122,17930805,3270.973877,0.002475163,3458.399902,3466,3435.199951,3450,1328445,1318.431152,0.017745567,1418.5,1419.949951,1405.400024,1410.800049,7735313,1273.616089,-0.000815216,1287.574951,1291.400024,1275.5,1275.5,10203112,19465,0.001565531,19465,19482.75,19317.19922,19369,Train
17-08-2023,777.3831177,-0.00555641,798.6500244,804.9500122,797,798.7999878,52884040,936.3027954,-0.005083474,951.6500244,957.7999878,946.4500122,956.9500122,27077611,3249.551758,-0.006570696,3435.75,3460.800049,3413.199951,3455,1843241,1311.971436,-0.00491159,1411.550049,1420,1406,1420,5618346,1255.242554,-0.014531345,1269,1289.050049,1266.425049,1283.550049,13673744,19365.25,-0.005137758,19365.25,19461.55078,19326.25,19450.55078,Train
18-08-2023,774.1953125,-0.004109118,795.375,798.1500244,792.75,793.7750244,25633366,935.3189087,-0.001051374,950.6500244,955,946,947.9000244,13257508,3184.622314,-0.020183367,3367.100098,3410,3356.5,3410,2526749,1290.826294,-0.016248368,1388.800049,1408.699951,1386.150024,1403.699951,5134103,1264.540649,0.007380109,1278.400024,1288.800049,1254.275024,1265.625,18639978,19310.15039,-0.002849338,19310.15039,19373.80078,19253.59961,19301.75,Train
21-08-2023,773.5869751,-0.000786076,794.75,800.25,793.5,800.25,21837270,939.7955322,0.004774783,955.2000122,959.2999878,948.4000244,950.7000122,13358017,3217.299316,0.010208587,3401.649902,3409.75,3372,3375,1375579,1306.255127,0.01188181,1405.400024,1407,1387.150024,1389.75,3032722,1250.742676,-0.010971417,1260,1277.724976,1257.824951,1269.974976,9221746,19393.59961,0.00431221,19393.59961,19425.94922,19296.30078,19320.65039,Train
22-08-2023,770.2774658,-0.004287312,791.3499756,799,790,798.1749878,32273570,936.6471558,-0.003355689,952,956.9500122,949.2999878,956.4000244,16872719,3198.856201,-0.005748977,3382.149902,3411,3365.050049,3400,1222012,1304.721558,-0.001174709,1403.75,1406.050049,1396.650024,1404.699951,2890714,1250.444824,-0.000238168,1259.699951,1268.974976,1249.5,1258.449951,7713044,19396.44922,0.000146925,19396.44922,19443.5,19381.30078,19417.09961,Train
23-08-2023,772.1755981,0.002461188,793.2999878,795.2750244,786.625,790,36498588,951.2576294,0.015478286,966.8499756,968.0499878,949.8499756,954,14707331,3214.08374,0.004749013,3398.25,3402,3376,3388,1330046,1308.625244,0.002987502,1407.949951,1416.599976,1405.650024,1416,2559125,1251.834595,0.001110804,1261.099976,1271.425049,1258.474976,1262.099976,9517952,19444,0.00244852,19444,19472.05078,19366.59961,19439.19922,Train
24-08-2023,768.6228027,-0.004611637,789.6500244,798.0999756,788.0750122,796.6500244,43145792,953.3237915,0.002169677,968.9500122,982.4000244,966.75,972.5,28389740,3204.152832,-0.003094593,3387.75,3413.050049,3378.100098,3408,1152881,1323.171143,0.011054082,1423.599976,1425.050049,1414.449951,1421.5,5171963,1230.790405,-0.016953583,1239.900024,1269.949951,1235.5,1269.949951,14140020,19386.69922,-0.002951315,19386.69922,19584.44922,19369,19535.15039,Train
25-08-2023,759.9597778,-0.011334838,780.75,788.75,779.2000122,787.2750244,30069756,954.7504272,0.001495367,970.4000244,972.5999756,960.2000122,962.9500122,10275758,3198.052734,-0.001905624,3381.300049,3385.800049,3350.25,3375,1158046,1319.918091,-0.002461554,1420.099976,1422.5,1411.400024,1413,4307172,1225.107544,-0.004627938,1234.175049,1252.5,1221.300049,1228,22222400,19265.80078,-0.00625568,19265.80078,19339.55078,19229.69922,19297.40039,Train
28-08-2023,767.8684082,0.010352867,788.875,791.3250122,780.75,780.75,28867238,954.8979492,0.000154502,970.5499878,975,965.0499878,969.9500122,10481574,3192.614502,-0.00170193,3375.550049,3394,3360.100098,3394,1037485,1315.782104,-0.003138438,1415.650024,1424.800049,1411.400024,1420.099976,3133464,1212.897705,-0.010016337,1221.875,1242,1215.550049,1236,12580826,19306.05078,0.002087015,19306.05078,19366.84961,19249.69922,19298.34961,Train
29-08-2023,773.9763184,0.007922902,795.1500244,796.3250122,790.7249756,794.8499756,35538932,952.1431274,-0.002889108,967.75,977.25,965.6500244,973.2999878,13209913,3193.181641,0.000177625,3376.149902,3389.550049,3365,3381.050049,944517,1317.641235,0.00141195,1417.650024,1424.400024,1415.300049,1424,3074444,1201.283813,-0.009621465,1210.175049,1226.724976,1204.074951,1226.025024,16876644,19342.65039,0.001893964,19342.65039,19377.90039,19309.09961,19374.84961,Train
30-08-2023,768.3307495,-0.007320973,789.3499756,801.9749756,786.8499756,801.9749756,28084204,943.4359131,-0.00918693,958.9000244,975.9000244,955.4000244,970.4500122,13936165,3207.179443,0.004374073,3390.949951,3408.100098,3383.050049,3398,1188200,1333.906494,0.012268656,1435.150024,1436.650024,1424,1427,3070887,1200.142334,-0.000950668,1209.025024,1221.5,1207.5,1216,12168946,19347.44922,0.000248065,19347.44922,19452.80078,19334.75,19433.44922,Train
31-08-2023,764.8022461,-0.004603005,785.7249756,791.5750122,781.5499878,789.5,100075772,943.288269,-0.000156508,958.75,966.2000122,954.0499878,960,36675400,3174.880859,-0.010121766,3356.800049,3417.399902,3343.649902,3401,3417652,1334.185181,0.000208904,1435.449951,1444.900024,1428.650024,1435.150024,9792735,1194.657837,-0.004580346,1203.5,1212.5,1199.949951,1211.5,21638600,19253.80078,-0.004852103,19253.80078,19388.19922,19223.65039,19375.55078,Train
01-09-2023,766.3840332,0.002066094,787.3499756,789.5,779.6749878,785.5,43226776,953.0778809,0.010324693,968.7000122,973.0499878,952.7999878,956.9000244,16268147,3196.066406,0.006650699,3379.199951,3389,3356.800049,3366,1277950,1341.99292,0.005835009,1443.849976,1446,1428.199951,1430.949951,3582133,1197.461914,0.00234443,1206.324951,1212.824951,1200.824951,1203.275024,18112842,19435.30078,0.009382556,19435.30078,19458.55078,19255.69922,19258.15039,Train
04-09-2023,771.1778564,0.006235637,792.2750244,795.7249756,787.4500122,795,25073638,951.7495728,-0.001394676,967.3499756,969.0499878,960.5499878,968.7000122,9512956,3233.236328,0.011562789,3418.5,3432.850098,3370.050049,3378,1828332,1361.74353,0.014610123,1465.099976,1470,1434.699951,1443,4609014,1196.494141,-0.000808514,1205.349976,1211.824951,1202.650024,1206.324951,9347626,19528.80078,0.004799299,19528.80078,19545.15039,19432.84961,19525.05078,Train
05-09-2023,766.4813843,-0.006108618,787.4500122,794.2000122,785.2999878,794.2000122,38712082,952.7826538,0.001084866,968.4000244,970,962.25,964.0999756,16623486,3243.498535,0.003168947,3429.350098,3447,3405.149902,3420,1501842,1374.570068,0.009375118,1478.900024,1480.050049,1456.5,1465,5496840,1202.896973,0.00533706,1211.800049,1216.974976,1206.224976,1210,8675876,19574.90039,0.002357814,19574.90039,19587.05078,19525.75,19564.65039,Train
06-09-2023,776.5070801,0.012995349,797.75,800,787.4500122,788.4000244,56320910,942.0584717,-0.011319468,957.5,969.5,950.7999878,962.5499878,30802100,3244.018799,0.000160389,3429.899902,3443.899902,3398.100098,3434,1314818,1373.22229,-0.00098099,1477.449951,1482.900024,1463.300049,1481.900024,5075786,1205.428101,0.002101983,1214.349976,1218.074951,1208.625,1210.550049,8200370,19611.05078,0.001845069,19611.05078,19636.44922,19491.5,19581.19922,Train
07-09-2023,783.9777832,0.009574922,805.4249878,807,793.5750122,797.75,34208342,950.0770264,0.008475717,965.6500244,969.5,954.7000122,957.4000244,13462347,3267.994873,0.007363677,3455.25,3460,3422.300049,3430.800049,1885092,1362.765991,-0.007643563,1466.199951,1473.400024,1462.050049,1470.599976,4411743,1207.065918,0.001357779,1216,1219.125,1205.5,1210.849976,13652572,19727.05078,0.005897607,19727.05078,19737,19550.05078,19598.65039,Train
08-09-2023,790.0856934,0.00776073,811.7000122,816.4500122,803.7999878,804.1500244,34502210,954.8979492,0.005061414,970.5499878,975,961.25,967.5,13086915,3255.368164,-0.003871232,3441.899902,3465,3435.050049,3455.25,1518917,1365.92627,0.002316333,1469.599976,1474.75,1460.199951,1463.5,3125838,1215.106445,0.006639128,1224.099976,1228,1211.474976,1220,23109288,19819.94922,0.004698137,19819.94922,19867.15039,19727.05078,19774.80078,Train
11-09-2023,794.1738281,0.005160952,815.9000244,818.25,812,814.4500122,31573022,962.4737549,0.007902323,978.25,982,969.3499756,974.9500122,7894110,3292.018311,0.011195469,3480.649902,3485.699951,3445,3462,1783604,1372.292847,0.004650167,1476.449951,1478.050049,1464.5,1469.599976,4182226,1228.209473,0.010725714,1237.300049,1238.425049,1226,1226,13271074,19996.34961,0.008860771,19996.34961,20008.15039,19865.34961,19890,Train
12-09-2023,796.6559448,0.003120533,818.4500122,821.4500122,812.5250244,820,39033340,974.5262451,0.012444652,990.5,995.1500244,982.6500244,990.0999756,20959591,3386.740967,0.028367247,3580.800049,3589.899902,3483,3492,4476016,1395.203857,0.016557587,1501.099976,1504,1477.099976,1482.5,6793161,1210.46582,-0.014552135,1219.425049,1241.5,1217.974976,1241.5,16255666,19993.19922,-0.000157561,19993.19922,20110.34961,19914.65039,20110.15039,Train
13-09-2023,800.0627441,0.004267257,821.9500122,825.7999878,814.2999878,815.6500244,46420094,973.8374634,-0.000707036,989.7999878,994.8499756,980.5499878,989.7999878,21997553,3374.493164,-0.003622953,3567.850098,3588.850098,3545,3571.100098,1754929,1392.647827,-0.001833692,1498.349976,1505,1488.650024,1505,4804686,1216.520996,0.004989882,1225.525024,1231.324951,1213.125,1220,12803338,20070,0.003833986,20070,20096.90039,19944.09961,19989.5,Train
14-09-2023,799.5760498,-0.000608505,821.4500122,825,817.5499878,822.125,23538848,971.7714233,-0.002123799,987.7000122,992.9000244,982.25,992.2999878,11464188,3367.115234,-0.002188775,3560.050049,3597.699951,3545.600098,3570.050049,2604721,1400.641357,0.005723397,1506.949951,1512.550049,1499.150024,1505,6444213,1217.637695,0.000917524,1226.650024,1232.900024,1222.5,1230,9209636,20103.09961,0.00164785,20103.09961,20167.65039,20043.44922,20127.94922,Train
15-09-2023,808.75,0.011408196,830.875,835,825,825,173411202,976.4448242,0.004797629,992.4500122,997.5,988.5999756,990.3499756,13307980,3403.29248,0.010686975,3598.300049,3607.350098,3562.449951,3567.850098,2952897,1404.963379,0.003080994,1511.599976,1518.400024,1509,1518,8657816,1219.895996,0.00185294,1228.925049,1234,1224.75,1234,25468592,20192.34961,0.004429788,20192.34961,20222.44922,20129.69922,20156.44922,Train
18-09-2023,792.8353882,-0.019874227,814.5250244,827.5,813.0499878,826.875,37056288,974.2310791,-0.002269722,990.2000122,996.25,987.2999878,990.0999756,16713222,3410.717041,0.002179206,3606.149902,3619.300049,3575.25,3580.050049,1395753,1386.560059,-0.013185336,1491.800049,1504.900024,1488,1504.900024,3991916,1209.274658,-0.008744882,1218.224976,1225.5,1216.025024,1220.025024,7516300,20133.30078,-0.002928601,20133.30078,20195.34961,20115.69922,20155.94922,Train
20-09-2023,761.0304565,-0.04094224,781.8499756,799.5,780.2000122,799.5,115474648,971.2302856,-0.00308492,987.1500244,996,980.6500244,981.5499878,25741856,3410.622559,-2.77E-05,3606.050049,3625,3580,3580,1649396,1385.119385,-0.001039568,1490.25,1495.099976,1476.199951,1476.199951,4169337,1182.324097,-0.022538649,1191.074951,1213.800049,1177.5,1211.525024,57081884,19901.40039,-0.011585099,19901.40039,20050.65039,19878.84961,19980.75,Train
21-09-2023,755.9932861,-0.006640883,776.6749878,784.4749756,768.5250244,776.5,72841442,943.8294067,-0.028618167,959.2999878,982.5,957.4500122,979.9500122,19742813,3390.99707,-0.005770844,3585.300049,3605,3528,3588.550049,2004073,1395.808105,0.0076872,1501.75,1504.550049,1476,1486.550049,6779195,1173.712769,-0.007310044,1182.400024,1195.050049,1180,1187.474976,12226182,19742.34961,-0.008024046,19742.34961,19848.75,19709.94922,19840.55078,Train
22-09-2023,744.4588623,-0.0153749,764.8250122,782.2000122,761.875,779.5,61704250,934.9745483,-0.009426129,950.2999878,960.9000244,947.4000244,956.5,12701888,3408.352295,0.005104977,3603.649902,3633.75,3565.050049,3584,1989083,1390.603149,-0.003735961,1496.150024,1506.949951,1485.199951,1491.900024,5455613,1168.823975,-0.004173938,1177.474976,1191.224976,1175,1188,19176786,19674.25,-0.003455381,19674.25,19798.65039,19657.5,19744.84961,Train
25-09-2023,745.1158447,0.000882107,765.5,770.3499756,762.5,762.5,40208754,940.9269409,0.006346189,956.3499756,961.2000122,941.5,950.2999878,8997098,3383.28833,-0.007380861,3577.149902,3620,3558.649902,3602.5,1238778,1370.155273,-0.014813502,1474.150024,1489.849976,1471.550049,1489.849976,4217863,1161.627319,-0.006176211,1170.224976,1180.349976,1167.550049,1175.199951,14254884,19674.55078,1.53E-05,19674.55078,19734.15039,19601.55078,19678.19922,Train
26-09-2023,748.352356,0.004334229,768.8250122,770,762.5,762.5,27575308,933.4003906,-0.008031245,948.7000122,958.9500122,947.0999756,958.9500122,10521409,3391.375,0.002387329,3585.699951,3594.949951,3536,3567.600098,1726062,1357.607666,-0.00919999,1460.650024,1479.900024,1459,1479.150024,3996528,1162.644775,0.000875505,1171.25,1175.099976,1167.800049,1169.275024,10087782,19664.69922,-0.000500851,19664.69922,19699.34961,19637.44922,19682.80078,Train
27-09-2023,743.0960693,-0.007048596,763.4249878,766.25,757.5,761.5,39338538,927.890625,-0.005920387,943.0999756,946.5,934.4000244,946.2999878,15152973,3394.780273,0.001003594,3589.300049,3614,3555.699951,3590,1541134,1363.509644,0.004337915,1467,1469.599976,1450.050049,1456,3863586,1175.747803,0.011206985,1184.449951,1185.900024,1169.25,1171.75,11722778,19716.44922,0.002628163,19716.44922,19730.69922,19554,19637.05078,Train
28-09-2023,741.5630493,-0.002065148,761.8499756,768.7999878,759.1749878,767,55354188,927.3987427,-0.000530249,942.5999756,947.25,934.75,945.5,25991282,3345.077881,-0.014749062,3536.75,3602.800049,3527.350098,3600,1755753,1337.903198,-0.018958385,1439.449951,1472.599976,1435,1467.900024,5814602,1158.475708,-0.014799277,1167.050049,1191.5,1162.5,1191.5,14518346,19523.55078,-0.009831804,19523.55078,19766.65039,19492.09961,19761.80078,Train
29-09-2023,742.8284302,0.001704916,763.1500244,767.7249756,761.1500244,761.8499756,32053782,936.5487671,0.009817978,951.9000244,956,943.7000122,946.7000122,10447334,3337.369873,-0.002306943,3528.600098,3568.449951,3505.550049,3537.199951,2243791,1334.185181,-0.002782857,1435.449951,1446.800049,1416,1432.099976,6068968,1163.88562,0.004658984,1172.5,1184.550049,1167.050049,1170.900024,12342014,19638.30078,0.005860312,19638.30078,19726.25,19551.05078,19581.19922,Train
03-10-2023,733.9464111,-0.012029087,754.0250244,763.5,753,763.5,38971694,925.1358032,-0.012261053,940.2999878,951.5999756,939,951.5999756,11131636,3323.419189,-0.004188904,3513.850098,3534.199951,3480.100098,3534.199951,1948148,1332.837524,-0.001010608,1434,1437,1420.300049,1436.050049,4181867,1150.559204,-0.011515991,1159.074951,1167.800049,1158,1164.974976,8859056,19528.75,-0.005594042,19528.75,19623.19922,19479.65039,19622.40039,Train
04-10-2023,744.4102173,0.014156234,764.7750244,767.5,744.625,747.5,54649430,915.0510864,-0.010960645,930.0499878,935.5,925,935,17334739,3346.023682,0.006778551,3537.75,3548,3477.300049,3486.300049,1788138,1342.457397,0.007191667,1444.349976,1449.949951,1418.199951,1425,4510406,1148.573853,-0.001727044,1157.074951,1159.5,1147.550049,1154.5,10286386,19436.09961,-0.004755597,19436.09961,19457.80078,19333.59961,19446.30078,Train
05-10-2023,747.4276123,0.004045211,767.875,775.7750244,766.2999878,767.5250244,48512674,925.6768799,0.011545336,940.8499756,943.9500122,934.5499878,935.2000122,10478856,3394.827393,0.014480238,3589.350098,3624,3551.199951,3554,2990768,1360.210083,0.013137348,1463.449951,1475.650024,1450.199951,1452,7384621,1148.549194,-2.15E-05,1157.050049,1164.699951,1154.5,1159.625,10953682,19545.75,0.00562573,19545.75,19576.94922,19487.30078,19521.84961,Test
06-10-2023,746.6003418,-0.001107437,767.0250244,772.5,764.9249878,772,17759356,929.9568481,0.004612953,945.2000122,946.5499878,938,946,6355755,3425.140625,0.008889611,3621.399902,3634.949951,3575.050049,3591,2075691,1374.384277,0.010366672,1478.699951,1484.5,1463.300049,1469.5,3598672,1150.484741,0.001683792,1159,1162.400024,1156.025024,1158.525024,5431026,19653.5,0.005497568,19653.5,19675.75,19589.40039,19621.19922,Test
09-10-2023,737.9372559,-0.011671222,758.125,765,756,764,16454972,923.4632568,-0.007007173,938.5999756,942.0499878,936.2999878,940.25,6725306,3441.171875,0.004669545,3638.350098,3679,3631,3645.050049,4233074,1371.363403,-0.002200403,1475.449951,1491,1462.199951,1464.900024,3567552,1140.682251,-0.008556818,1149.125,1155.974976,1147.5,1154.050049,7576878,19512.34961,-0.007207861,19512.34961,19588.94922,19480.5,19539.44922,Test
10-10-2023,742.1227417,0.005655848,762.4249878,764.5,757.5999756,760.2750244,33266292,935.8600464,0.01333493,951.2000122,957.5,940.3499756,940.4000244,11452715,3432.233887,-0.002600747,3628.899902,3648,3601.350098,3640.050049,1848148,1389.673706,0.013263546,1495.150024,1497,1469.099976,1483.900024,5688951,1145.719971,0.004406686,1154.199951,1158.949951,1151.875,1153.275024,10236032,19689.84961,0.009055676,19689.84961,19717.80078,19565.44922,19565.59961,Test
11-10-2023,749.3013306,0.009626564,769.7999878,771.0750122,764.25,765.0499878,31333360,937.7293701,0.001995447,953.0999756,962.0499878,950.75,954.9000244,12233117,3414.263672,-0.005249474,3609.899902,3650,3605,3650,2426417,1388.976685,-0.000501698,1494.400024,1518.25,1481.449951,1497,7220129,1163.9104,0.015752135,1172.525024,1174.849976,1156.5,1157.224976,9814118,19811.34961,0.006151731,19811.34961,19839.19922,19756.94922,19767,Test
12-10-2023,754.289856,0.006635505,774.9249878,776,765.7999878,768.0499878,22025336,938.8608398,0.001205878,954.25,960.0999756,948.4000244,952.8499756,7836818,3350.563721,-0.018833247,3542.550049,3588.649902,3538.100098,3575,4241281,1362.115356,-0.019528378,1465.5,1504.400024,1452,1491.900024,11081662,1166.069336,0.001853181,1174.699951,1179.675049,1169.074951,1171.925049,12554450,19794,-0.000876125,19794,19843.30078,19772.65039,19822.69922,Test
13-10-2023,747.4276123,-0.009139258,767.875,774.4000244,764.9749756,770,39745300,935.958374,-0.003096265,951.2999878,957.4000244,944.5499878,949.9500122,6650442,3377.330078,0.007956873,3570.850098,3577,3525,3530,2890357,1330.188599,-0.023718164,1431.150024,1438,1400,1405,17973439,1166.019775,-4.25E-05,1174.650024,1178.75,1164.574951,1170,10150316,19751.05078,-0.002172167,19751.05078,19805.40039,19635.30078,19654.55078,Test
16-10-2023,744.4345093,-0.004012579,764.7999878,767.2249756,760.25,765.75,17856084,936.0568237,0.00010518,951.4000244,954.8499756,946.1500244,948.5,5763024,3333.066162,-0.01319283,3524.050049,3574.649902,3519.100098,3566,1671104,1332.977051,0.002094089,1434.150024,1443.599976,1430,1432.099976,4850745,1163.414063,-0.002237207,1172.025024,1177.275024,1168,1172.5,5929036,19731.75,-0.00097768,19731.75,19781.30078,19691.84961,19737.25,Test
17-10-2023,750.0800171,0.007555008,770.5999756,777.875,767.5,777.875,32902558,938.5164795,0.002624232,953.9000244,960.9500122,951.5,955.4000244,7747527,3316.987793,-0.00483557,3507.050049,3534.149902,3503.350098,3530,1672065,1340.691528,0.005770722,1442.449951,1453.349976,1438.050049,1440.25,3923764,1168.9729,0.00476666,1177.625,1179.849976,1170.650024,1178,7928180,19811.5,0.004033564,19811.5,19849.75,19775.65039,19843.19922,Test
18-10-2023,739.640625,-0.014015464,759.875,770.5999756,759.0499878,770.5999756,31216200,928.5302124,-0.010697496,943.75,950.6500244,939.0999756,949.2000122,12000153,3298.260742,-0.005661798,3487.25,3522.699951,3484,3511,1408245,1338.925659,-0.001318001,1440.550049,1454,1438.349976,1442,4264837,1153.462769,-0.013356978,1162,1183.5,1160.5,1177.625,8918320,19671.09961,-0.007112043,19671.09961,19840.94922,19659.94922,19820.44922,Test
19-10-2023,737.3045654,-0.003163369,757.4749756,763.125,751.5999756,752.7000122,30252364,920.6591797,-0.008513006,935.75,945,934,936,8612676,3276.830078,-0.006518766,3455.649902,3476.850098,3451.899902,3469.5,1514545,1332.512451,-0.004801324,1433.650024,1439.650024,1426.099976,1426.099976,6795691,1144.603271,-0.007710433,1153.074951,1160.900024,1150.5,1156,12032556,19624.69922,-0.002361597,19624.69922,19681.80078,19512.34961,19545.19922,Test
